Run ID,District Number,Total Costs,Run Time
264,1,35332,0.004251956939697266
265,1,35332,0.004344940185546875
266,1,35332,0.004248142242431641
267,1,35332,0.004292011260986328
268,1,35332,0.0042378902435302734
269,1,35332,0.004322052001953125
270,1,35332,0.00422978401184082
271,1,35332,0.004325151443481445
272,1,35332,0.004205942153930664
273,1,35332,0.0043027400970458984
274,1,35332,0.004225015640258789
275,1,35332,0.004303693771362305
276,1,35332,0.004231929779052734
277,1,35332,0.004292011260986328
278,1,35332,0.004238128662109375
279,1,35332,0.004297971725463867
280,1,35332,0.004266023635864258
281,1,35332,0.004326820373535156
282,1,35332,0.00423884391784668
283,1,35332,0.004343986511230469
284,1,35332,0.004243135452270508
285,1,35332,0.0043239593505859375
286,1,35332,0.00428009033203125
287,1,35332,0.004293918609619141
288,1,35332,0.004239082336425781
289,1,35332,0.004337787628173828
290,1,35332,0.0042629241943359375
291,1,35332,0.004281044006347656
292,1,35332,0.004277944564819336
293,1,35332,0.004271030426025391
294,1,35332,0.004355192184448242
295,1,35332,0.004258155822753906
296,1,35332,0.004266977310180664
297,1,35332,0.004251003265380859
298,1,35332,0.0043413639068603516
299,1,35332,0.004366159439086914
300,1,35332,0.0042498111724853516
301,1,35332,0.00435185432434082
302,1,35332,0.004271030426025391
303,1,35332,0.0044040679931640625
304,1,35332,0.004305124282836914
305,1,35332,0.004380941390991211
306,1,35332,0.00409698486328125
307,1,35332,0.004251003265380859
308,1,35332,0.004156827926635742
309,1,35332,0.004209995269775391
310,1,35332,0.004151821136474609
311,1,35332,0.004169940948486328
312,1,35332,0.004129886627197266
313,1,35332,0.004173755645751953
314,1,35332,0.004141092300415039
315,1,35332,0.0041773319244384766
316,1,35332,0.0041599273681640625
317,1,35332,0.004182100296020508
318,1,35332,0.0041501522064208984
319,1,35332,0.004208803176879883
320,1,35332,0.004178047180175781
321,1,35332,0.004193782806396484
322,1,35332,0.004210948944091797
323,1,35332,0.004231929779052734
324,1,35332,0.004231929779052734
325,1,35332,0.00417780876159668
326,1,35332,0.004231929779052734
327,1,35332,0.004139900207519531
328,1,35332,0.00421905517578125
329,1,35332,0.004172086715698242
330,1,35332,0.004265785217285156
331,1,35332,0.004181623458862305
332,1,35332,0.004266977310180664
333,1,35332,0.0041849613189697266
334,1,35332,0.004285097122192383
335,1,35332,0.00415802001953125
336,1,35332,0.004328012466430664
337,1,35332,0.004202365875244141
338,1,35332,0.00427699089050293
339,1,35332,0.0041768550872802734
340,1,35332,0.0042307376861572266
341,1,35332,0.004187107086181641
342,1,35332,0.004278898239135742
343,1,35332,0.0042111873626708984
344,1,35332,0.004167318344116211
345,1,35332,0.004215240478515625
346,1,35332,0.0042192935943603516
347,1,35332,0.004216670989990234
348,1,35332,0.004181861877441406
349,1,35332,0.0042209625244140625
350,1,35332,0.004181623458862305
351,1,35332,0.004227876663208008
352,1,35332,0.0042150020599365234
353,1,35332,0.004163026809692383
354,1,35332,0.0041620731353759766
355,1,35332,0.0042247772216796875
356,1,35332,0.004269123077392578
357,1,35332,0.0041768550872802734
358,1,35332,0.00418400764465332
359,1,35332,0.004079103469848633
360,1,35332,0.0041849613189697266
361,1,35332,0.004169940948486328
362,1,35332,0.00423884391784668
363,1,35332,0.0041217803955078125
364,1,35332,0.00426793098449707
365,1,35332,0.004069089889526367
366,1,35332,0.004206180572509766
367,1,35332,0.00409388542175293
368,1,35332,0.0042917728424072266
369,1,35332,0.004104137420654297
370,1,35332,0.0042459964752197266
371,1,35332,0.004137992858886719
372,1,35332,0.004225015640258789
373,1,35332,0.004106998443603516
374,1,35332,0.004256010055541992
375,1,35332,0.0041239261627197266
376,1,35332,0.004277944564819336
377,1,35332,0.0040569305419921875
378,1,35332,0.004271268844604492
379,1,35332,0.004080057144165039
380,1,35332,0.004266977310180664
381,1,35332,0.004101991653442383
382,1,35332,0.00426483154296875
383,1,35332,0.0040721893310546875
384,1,35332,0.004242897033691406
385,1,35332,0.004092216491699219
386,1,35332,0.00413823127746582
387,1,35332,0.004101991653442383
388,1,35332,0.004216670989990234
389,1,35332,0.004258871078491211
390,1,35332,0.004112958908081055
391,1,35332,0.004190206527709961
392,1,35332,0.004160881042480469
393,1,35332,0.004160165786743164
394,1,35332,0.004118919372558594
395,1,35332,0.004197120666503906
396,1,35332,0.0041310787200927734
397,1,35332,0.0041887760162353516
398,1,35332,0.004247188568115234
399,1,35332,0.004115104675292969
400,1,35332,0.0041217803955078125
401,1,35332,0.004130125045776367
402,1,35332,0.0041348934173583984
403,1,35332,0.004119157791137695
404,1,35332,0.0042018890380859375
405,1,35332,0.004129886627197266
406,1,35332,0.004253864288330078
407,1,35332,0.0041351318359375
408,1,35332,0.00416111946105957
409,1,35332,0.004125356674194336
410,1,35332,0.004225015640258789
411,1,35332,0.004106998443603516
412,1,35332,0.0042340755462646484
413,1,35332,0.004136800765991211
414,1,35332,0.00429987907409668
415,1,35332,0.004100799560546875
416,1,35332,0.00426793098449707
417,1,35332,0.004118204116821289
418,1,35332,0.009914159774780273
419,1,35332,0.004225969314575195
420,1,35332,0.004098176956176758
421,1,35332,0.004175901412963867
422,1,35332,0.004076719284057617
423,1,35332,0.0042188167572021484
424,1,35332,0.004148960113525391
425,1,35332,0.004173994064331055
426,1,35332,0.004109621047973633
427,1,35332,0.004194021224975586
428,1,35332,0.004093170166015625
429,1,35332,0.004196882247924805
430,1,35332,0.004147052764892578
431,1,35332,0.0042018890380859375
432,1,35332,0.00421595573425293
433,1,35332,0.004132270812988281
434,1,35332,0.0041959285736083984
435,1,35332,0.004118680953979492
436,1,35332,0.00426483154296875
437,1,35332,0.004120826721191406
438,1,35332,0.004255056381225586
439,1,35332,0.004170894622802734
440,1,35332,0.004223823547363281
441,1,35332,0.0041081905364990234
442,1,35332,0.004257917404174805
443,1,35332,0.004112958908081055
444,1,35332,0.004236936569213867
445,1,35332,0.004338979721069336
446,1,35332,0.004297971725463867
447,1,35332,0.004308938980102539
448,1,35332,0.004308938980102539
449,1,35332,0.0043179988861083984
450,1,35332,0.004293918609619141
451,1,35332,0.004208087921142578
452,1,35332,0.004186153411865234
453,1,35332,0.004103183746337891
454,1,35332,0.0042607784271240234
455,1,35332,0.004157066345214844
456,1,35332,0.004275083541870117
457,1,35332,0.004144906997680664
458,1,35332,0.004302024841308594
459,1,35332,0.004116058349609375
460,1,35332,0.004266977310180664
461,1,35332,0.004151105880737305
462,1,35332,0.004309177398681641
463,1,35332,0.0042040348052978516
464,1,35332,0.004239082336425781
465,1,35332,0.004165172576904297
466,1,35332,0.004270792007446289
467,1,35332,0.004154205322265625
468,1,35332,0.00426793098449707
469,1,35332,0.0041501522064208984
470,1,35332,0.004220008850097656
471,1,35332,0.004242897033691406
472,1,35332,0.004250288009643555
473,1,35332,0.004234790802001953
474,1,35332,0.004209756851196289
475,1,35332,0.004212856292724609
476,1,35332,0.0042722225189208984
477,1,35332,0.004230976104736328
478,1,35332,0.00431513786315918
479,1,35332,0.004260063171386719
480,1,35332,0.004270076751708984
481,1,35332,0.004208087921142578
482,1,35332,0.0043032169342041016
483,1,35332,0.004082918167114258
484,1,35332,0.004225015640258789
485,1,35332,0.00417327880859375
486,1,35332,0.004227161407470703
487,1,35332,0.00419306755065918
488,1,35332,0.004182100296020508
489,1,35332,0.0041751861572265625
490,1,35332,0.004149913787841797
491,1,35332,0.004192829132080078
492,1,35332,0.004201173782348633
493,1,35332,0.004164218902587891
494,1,35332,0.0042269229888916016
495,1,35332,0.004222869873046875
496,1,35332,0.004199028015136719
497,1,35332,0.004228115081787109
498,1,35332,0.004293918609619141
499,1,35332,0.004173994064331055
500,1,35332,0.00426173210144043
501,1,35332,0.004212141036987305
502,1,35332,0.004271984100341797
503,1,35332,0.0041768550872802734
504,1,35332,0.004273176193237305
505,1,35332,0.00423884391784668
506,1,35332,0.004282712936401367
507,1,35332,0.004299163818359375
508,1,35332,0.004250049591064453
509,1,35332,0.004273891448974609
510,1,35332,0.0042858123779296875
511,1,35332,0.0042951107025146484
512,1,35332,0.0042400360107421875
513,1,35332,0.0042781829833984375
514,1,35332,0.004214048385620117
515,1,35332,0.004269123077392578
516,1,35332,0.004228115081787109
517,1,35332,0.00436711311340332
518,1,35332,0.004227161407470703
519,1,35332,0.004358053207397461
520,1,35332,0.00424504280090332
521,1,35332,0.004351139068603516
522,1,35332,0.004219770431518555
523,1,35332,0.0043451786041259766
524,1,35332,0.004297971725463867
525,1,35332,0.004224061965942383
526,1,35332,0.004251003265380859
527,1,35332,0.004214048385620117
528,1,35332,0.004191160202026367
529,1,35332,0.004230976104736328
530,1,35332,0.004244089126586914
531,1,35332,0.004225015640258789
532,1,35332,0.004225015640258789
533,1,35332,0.004323720932006836
534,1,35332,0.0042307376861572266
535,1,35332,0.004308938980102539
536,1,35332,0.004194736480712891
537,1,35332,0.004288196563720703
538,1,35332,0.004220247268676758
539,1,35332,0.004312753677368164
540,1,35332,0.004221916198730469
541,1,35332,0.004268169403076172
542,1,35332,0.004225015640258789
543,1,35332,0.004316091537475586
544,1,35332,0.0042340755462646484
545,1,35332,0.004300117492675781
546,1,35332,0.004303693771362305
547,1,35332,0.004273891448974609
548,1,35332,0.0042188167572021484
549,1,35332,0.0042989253997802734
550,1,35332,0.010352134704589844
551,1,35332,0.00441288948059082
552,1,35332,0.004192829132080078
553,1,35332,0.004330873489379883
554,1,35332,0.004206180572509766
555,1,35332,0.004301786422729492
556,1,35332,0.004204988479614258
557,1,35332,0.004295825958251953
558,1,35332,0.004204750061035156
559,1,35332,0.004281044006347656
560,1,35332,0.004174947738647461
561,1,35332,0.004339933395385742
562,1,35332,0.0042018890380859375
563,1,35332,0.0042040348052978516
564,1,35332,0.004220247268676758
565,1,35332,0.004218101501464844
566,1,35332,0.004209995269775391
567,1,35332,0.004256010055541992
568,1,35332,0.0042269229888916016
569,1,35332,0.004225730895996094
570,1,35332,0.004306793212890625
571,1,35332,0.004199028015136719
572,1,35332,0.004260063171386719
573,1,35332,0.004224061965942383
574,1,35332,0.004275321960449219
575,1,35332,0.004213094711303711
576,1,35332,0.004341840744018555
577,1,35332,0.004290103912353516
578,1,35332,0.004214763641357422
579,1,35332,0.004256010055541992
580,1,35332,0.0042569637298583984
581,1,35332,0.004242897033691406
582,1,35332,0.004235982894897461
583,1,35332,0.004221916198730469
584,1,35332,0.00423884391784668
585,1,35332,0.004253864288330078
586,1,35332,0.00424504280090332
587,1,35332,0.00419306755065918
588,1,35332,0.004318952560424805
589,1,35332,0.004221916198730469
590,1,35332,0.0043108463287353516
591,1,35332,0.004237174987792969
592,1,35332,0.004339933395385742
593,1,35332,0.004236936569213867
594,1,35332,0.004306793212890625
595,1,35332,0.0042569637298583984
596,1,35332,0.004310131072998047
597,1,35332,0.004246950149536133
598,1,35332,0.004250049591064453
599,1,35332,0.004230022430419922
600,1,35332,0.0042760372161865234
601,1,35332,0.004267215728759766
602,1,35332,0.004266977310180664
603,1,35332,0.004225969314575195
604,1,35332,0.0043659210205078125
605,1,35332,0.004281044006347656
606,1,35332,0.004333019256591797
607,1,35332,0.0043010711669921875
608,1,35332,0.004319906234741211
609,1,35332,0.004250049591064453
610,1,35332,0.004300117492675781
611,1,35332,0.00427699089050293
612,1,35332,0.0041310787200927734
613,1,35332,0.0042171478271484375
614,1,35332,0.004168033599853516
615,1,35332,0.004219770431518555
616,1,35332,0.004157304763793945
617,1,35332,0.004234790802001953
618,1,35332,0.004149198532104492
619,1,35332,0.004317045211791992
620,1,35332,0.0041310787200927734
621,1,35332,0.004307746887207031
622,1,35332,0.0041730403900146484
623,1,35332,0.004302978515625
624,1,35332,0.004184246063232422
625,1,35332,0.004300832748413086
626,1,35332,0.004190921783447266
627,1,35332,0.004294157028198242
628,1,35332,0.0041768550872802734
629,1,35332,0.004297018051147461
630,1,35332,0.004233121871948242
631,1,35332,0.0042400360107421875
632,1,35332,0.004404783248901367
633,1,35332,0.004385948181152344
634,1,35332,0.004327058792114258
635,1,35332,0.004364013671875
636,1,35332,0.004123210906982422
637,1,35332,0.004282236099243164
638,1,35332,0.004110813140869141
639,1,35332,0.004224061965942383
640,1,35332,0.004170894622802734
641,1,35332,0.004138946533203125
642,1,35332,0.004141807556152344
643,1,35332,0.004237174987792969
644,1,35332,0.0041162967681884766
645,1,35332,0.004194974899291992
646,1,35332,0.004171133041381836
647,1,35332,0.0042018890380859375
648,1,35332,0.004167079925537109
649,1,35332,0.004179954528808594
650,1,35332,0.004247903823852539
651,1,35332,0.004190921783447266
652,1,35332,0.00424504280090332
653,1,35332,0.00419306755065918
654,1,35332,0.00423884391784668
655,1,35332,0.004214048385620117
656,1,35332,0.004176139831542969
657,1,35332,0.004206657409667969
658,1,35332,0.004209041595458984
659,1,35332,0.004162788391113281
660,1,35332,0.004172086715698242
661,1,35332,0.004191875457763672
662,1,35332,0.0041790008544921875
663,1,35332,0.004185914993286133
664,1,35332,0.004280805587768555
665,1,35332,0.004179954528808594
666,1,35332,0.00423884391784668
667,1,35332,0.004137992858886719
668,1,35332,0.004198789596557617
669,1,35332,0.0041882991790771484
670,1,35332,0.004258155822753906
671,1,35332,0.0041751861572265625
672,1,35332,0.004242897033691406
673,1,35332,0.0041790008544921875
674,1,35332,0.004246711730957031
675,1,35332,0.004171133041381836
676,1,35332,0.004185914993286133
677,1,35332,0.004144191741943359
678,1,35332,0.0041980743408203125
679,1,35332,0.004127979278564453
680,1,35332,0.0041811466217041016
681,1,35332,0.00416111946105957
682,1,35332,0.010113000869750977
683,1,35332,0.004391908645629883
684,1,35332,0.0043430328369140625
685,1,35332,0.004323720932006836
686,1,35332,0.004365682601928711
687,1,35332,0.004305124282836914
688,1,35332,0.004223346710205078
689,1,35332,0.004190921783447266
690,1,35332,0.004122018814086914
691,1,35332,0.004163980484008789
692,1,35332,0.004204988479614258
693,1,35332,0.004145145416259766
694,1,35332,0.0041599273681640625
695,1,35332,0.004229068756103516
696,1,35332,0.004185199737548828
697,1,35332,0.004316091537475586
698,1,35332,0.00417780876159668
699,1,35332,0.004333972930908203
700,1,35332,0.004191160202026367
701,1,35332,0.004364967346191406
702,1,35332,0.004180431365966797
703,1,35332,0.0043599605560302734
704,1,35332,0.004168033599853516
705,1,35332,0.004294157028198242
706,1,35332,0.004199981689453125
707,1,35332,0.004230022430419922
708,1,35332,0.004188060760498047
709,1,35332,0.004254817962646484
710,1,35332,0.004220008850097656
711,1,35332,0.0043201446533203125
712,1,35332,0.004199028015136719
713,1,35332,0.004353046417236328
714,1,35332,0.0042400360107421875
715,1,35332,0.004296064376831055
716,1,35332,0.004228115081787109
717,1,35332,0.004298210144042969
718,1,35332,0.0042302608489990234
719,1,35332,0.0041370391845703125
720,1,35332,0.004173994064331055
721,1,35332,0.0041921138763427734
722,1,35332,0.004207134246826172
723,1,35332,0.0041692256927490234
724,1,35332,0.004209041595458984
725,1,35332,0.0041959285736083984
726,1,35332,0.004229307174682617
727,1,35332,0.004144906997680664
728,1,35332,0.0041599273681640625
729,1,35332,0.004149198532104492
730,1,35332,0.0042171478271484375
731,1,35332,0.004144906997680664
732,1,35332,0.0042760372161865234
733,1,35332,0.0041463375091552734
734,1,35332,0.0042078495025634766
735,1,35332,0.004228830337524414
736,1,35332,0.004116058349609375
737,1,35332,0.004163980484008789
738,1,35332,0.00415802001953125
739,1,35332,0.004235982894897461
740,1,35332,0.004141807556152344
741,1,35332,0.004264116287231445
742,1,35332,0.004261016845703125
743,1,35332,0.004164934158325195
744,1,35332,0.004254817962646484
745,1,35332,0.0041961669921875
746,1,35332,0.0042607784271240234
747,1,35332,0.004182100296020508
748,1,35332,0.00430607795715332
749,1,35332,0.004198789596557617
750,1,35332,0.00424504280090332
751,1,35332,0.0041620731353759766
752,1,35332,0.0042378902435302734
753,1,35332,0.00419306755065918
754,1,35332,0.004230976104736328
755,1,35332,0.004240989685058594
756,1,35332,0.004304170608520508
757,1,35332,0.004209995269775391
758,1,35332,0.004213809967041016
759,1,35332,0.004202842712402344
760,1,35332,0.004213094711303711
761,1,35332,0.0042171478271484375
762,1,35332,0.004269838333129883
763,1,35332,0.0041961669921875
764,1,35332,0.004293680191040039
765,1,35332,0.004152774810791016
766,1,35332,0.004405975341796875
767,1,35332,0.004183053970336914
768,1,35332,0.004238128662109375
769,1,35332,0.00421905517578125
770,1,35332,0.004348278045654297
771,1,35332,0.00419306755065918
772,1,35332,0.004201173782348633
773,1,35332,0.00421595573425293
774,1,35332,0.0042188167572021484
775,1,35332,0.004189968109130859
776,1,35332,0.004255056381225586
777,1,35332,0.004254817962646484
778,1,35332,0.004149675369262695
779,1,35332,0.004315853118896484
780,1,35332,0.00415802001953125
781,1,35332,0.00432896614074707
782,1,35332,0.004159212112426758
783,1,35332,0.004317045211791992
784,1,35332,0.00415802001953125
785,1,35332,0.004362821578979492
786,1,35332,0.004174232482910156
787,1,35332,0.004324197769165039
788,1,35332,0.0042858123779296875
789,1,35332,0.00413203239440918
790,1,35332,0.00419306755065918
791,1,35332,0.004225969314575195
792,1,35332,0.004125118255615234
793,1,35332,0.0042231082916259766
794,1,35332,0.004158973693847656
795,1,35332,0.004297018051147461
796,1,35332,0.004144191741943359
797,1,35332,0.00424504280090332
798,1,35332,0.004163980484008789
799,1,35332,0.004233121871948242
800,1,35332,0.004116058349609375
801,1,35332,0.00429081916809082
802,1,35332,0.004148006439208984
803,1,35332,0.00427699089050293
804,1,35332,0.0041539669036865234
805,1,35332,0.00417017936706543
806,1,35332,0.004147052764892578
807,1,35332,0.00425410270690918
808,1,35332,0.004124879837036133
809,1,35332,0.004193782806396484
810,1,35332,0.004214048385620117
811,1,35332,0.0041391849517822266
812,1,35332,0.004144906997680664
813,1,35332,0.004180908203125
814,1,35332,0.010268926620483398
815,1,35332,0.00436091423034668
816,1,35332,0.004137992858886719
817,1,35332,0.00431513786315918
818,1,35332,0.004113197326660156
819,1,35332,0.0042760372161865234
820,1,35332,0.0041201114654541016
821,1,35332,0.004161834716796875
822,1,35332,0.0041217803955078125
823,1,35332,0.004179239273071289
824,1,35332,0.0041370391845703125
825,1,35332,0.004191875457763672
826,1,35332,0.004164934158325195
827,1,35332,0.0041599273681640625
828,1,35332,0.0042650699615478516
829,1,35332,0.004165172576904297
830,1,35332,0.004254817962646484
831,1,35332,0.004160881042480469
832,1,35332,0.004230022430419922
833,1,35332,0.00413203239440918
834,1,35332,0.004203081130981445
835,1,35332,0.004172086715698242
836,1,35332,0.004231929779052734
837,1,35332,0.004152774810791016
838,1,35332,0.004196882247924805
839,1,35332,0.004148006439208984
840,1,35332,0.004259824752807617
841,1,35332,0.00422978401184082
842,1,35332,0.004185676574707031
843,1,35332,0.0041429996490478516
844,1,35332,0.004224061965942383
845,1,35332,0.004138946533203125
846,1,35332,0.004316091537475586
847,1,35332,0.004153013229370117
848,1,35332,0.004270792007446289
849,1,35332,0.004141092300415039
850,1,35332,0.004291057586669922
851,1,35332,0.004168987274169922
852,1,35332,0.004235982894897461
853,1,35332,0.0041310787200927734
854,1,35332,0.004180192947387695
855,1,35332,0.004209995269775391
856,1,35332,0.004147052764892578
857,1,35332,0.004163026809692383
858,1,35332,0.004247903823852539
859,1,35332,0.004190206527709961
860,1,35332,0.004164934158325195
861,1,35332,0.00428318977355957
862,1,35332,0.004141807556152344
863,1,35332,0.00432896614074707
